,PRCP,PRCP_3d,PRCP_5d,TMAX_5d
2203,-1.3369063,-0.97125417,-0.6867332,0.36566392
2204,0.64622307,0.2865418,-1.1562254,1.1844721
2205,0.53220755,-0.13169332,-1.2270957,0.657918
2206,0.30967948,0.11011772,1.0001833,-1.5693562
2207,0.41981134,0.2049491,-0.30739763,-0.9660666
2208,0.52431905,0.38446644,-0.013840487,1.6189078
2209,0.40822816,1.102956,0.9451191,1.1210874
2210,0.08142788,0.11862852,-0.38331953,-0.38483855
2211,0.52811444,-0.9215073,-0.7368023,-0.58663744
2212,0.31520486,0.13837568,0.8099882,-1.2651346
2213,-1.2567269,-0.9970664,-0.55578405,0.3601949
2214,0.6634089,0.98103064,-0.41525233,1.4651215
2215,0.32698676,1.0438803,1.0296886,0.44055328
2216,0.4133781,0.5595939,-0.35264513,-1.5851556
2217,0.31185806,0.68670106,0.78760713,-1.3255838
2218,0.30059668,0.14312369,0.844694,-0.7358848
2219,0.4363377,1.1473686,0.025727957,1.0303514
2220,0.6171598,-0.10577223,-0.34565267,1.377586
2221,-1.4249103,-0.9717756,-1.2515564,0.8118802
2222,-0.22178525,0.017694436,0.9574973,0.5408198
2223,0.3241818,0.14424707,0.8525198,-0.48209015
2224,0.4483163,1.0099682,0.84114695,1.4658772
2225,-0.9677669,-1.2933916,-1.0073082,-0.23712969
2226,-0.9227927,-1.0537195,-0.8763095,-0.35143384
2227,-0.5413969,0.22868364,-0.47358102,-0.21211675
2228,0.30201858,0.59604925,0.741545,-1.7120377
2229,-0.12129869,0.17064916,0.06292871,-1.1332492
2230,0.30770144,0.6089744,0.74615055,-1.6624101
2231,-0.18287195,0.6549633,0.92448986,1.3931853
2232,-0.25962672,0.42198133,1.252254,0.84623927
2233,-0.2235548,0.20628043,1.0402979,-0.37449846
2234,-0.3591014,-0.045792136,-0.0979253,-0.40779862
2235,0.52811444,-0.9215073,-0.7368023,-0.58663744
2236,0.50496054,-0.37370536,-0.6249212,-1.1731448
2237,0.57254505,-0.33105606,-0.23953949,-0.9201005
2238,0.5321317,-0.88597816,-0.7284801,-0.5910018
2239,0.61340964,-0.0035518622,-0.8825757,1.1482216
2240,-1.1553576,-1.5377823,-1.1391215,0.27382416
2241,0.5820552,-0.46867463,-0.28999195,-0.4902352
2242,-1.4721217,-0.87572485,-0.58911186,0.42309403
2243,-0.8740344,-0.59198165,-0.6803888,-0.493734
2244,-0.9227927,-1.0537195,-0.8763095,-0.35143384
2245,-1.0346407,-1.2250742,-0.6574319,0.016640473
2246,-0.19312261,-0.80930024,0.14131914,0.7861552
2247,0.52811444,-0.9215073,-0.7368023,-0.58663744
2248,-0.46427092,-0.83189183,-0.3621899,0.9911425
2249,-0.8732427,-0.6315293,-1.110958,-0.7652338
2250,0.44622982,0.90284073,-0.44860256,-0.3198117
2251,0.43892112,1.1324433,-0.8952092,0.1694895
2252,0.4483163,1.0023321,0.8391826,1.4754775
2253,0.44251648,1.0883594,0.8488486,1.2294601
2254,-0.22780088,0.22581254,0.9415642,-1.1780933
2255,-0.45902637,0.13040102,-1.2801434,-0.3469595
2256,0.29837003,0.60005665,0.6673542,-1.4733589
2257,-0.25290692,0.28336307,0.73576254,-1.5924307
2258,0.26419193,-0.09104357,0.7456795,-1.4405354
2259,0.43099207,-0.0930452,-0.07942426,0.7356543
2260,0.30311966,0.56832653,1.1181188,-1.6227967
2261,-1.3204181,-1.5314226,-1.1192695,0.6585868
2262,-0.2583841,0.4209453,1.0620685,0.93080854
2263,0.43215027,-0.030689567,-0.8141016,-0.34357977
2264,0.4201609,1.1035068,0.9451191,1.0877122
2265,0.52811444,-0.9215073,-0.7368023,-0.58663744
2266,-0.23842685,0.07288041,-0.3536603,-0.7562339
2267,-0.8785161,-0.65135163,-1.1045936,-0.7159943
2268,0.35830975,0.9625148,-0.65869707,-0.5108753
2269,0.63919103,0.29179302,-1.155241,1.1426715
2270,0.4082504,0.36087388,0.9947974,0.9680565
2271,0.800905,-0.6969249,-0.24299933,1.2392247
2272,-1.1858814,-0.9910617,-0.55022603,0.27778664
2273,0.7393557,-0.8675121,-1.1499527,0.5439148
2274,0.31762683,0.7409502,0.71660364,-1.068612
2275,0.44251648,1.0807233,0.84688425,1.2390605
2276,-0.3803999,0.4709504,-0.55920976,0.65444005
2277,0.42404073,1.09343,0.93003255,1.1089958
2278,0.7563453,-0.7630579,-0.8821648,1.1525462
2279,-0.89176124,-0.6041506,-0.63000333,-0.81579375
2280,-0.98687005,-0.5107889,-0.8580208,-0.52780974
2281,0.74174845,-0.7380936,-0.479908,0.6486669
2282,0.5278687,-0.5209332,-1.2102567,-0.55044234
2283,0.40606943,0.6685304,-0.67051363,-1.1573924
2284,0.5265926,1.0574217,0.08030399,1.5687968
2285,-0.7763783,-0.8949783,-1.197015,0.3473998
2286,0.1536092,1.096195,0.94718796,1.2093186
2287,0.42404073,1.09343,0.93003255,1.1089958
2288,0.31245106,0.611892,1.1394603,-1.5783383
2289,0.32698676,0.9512195,0.87282646,-0.31767738
2290,-0.4571708,0.07382967,-1.3691163,-0.012297371
2291,-0.4738034,0.43706986,1.1674397,0.82746464
2292,0.44731724,-0.14493039,0.9334704,1.1959893
2293,-0.82381517,-1.2404842,-0.5376199,0.28049412
2294,0.6626779,1.0726408,-0.4396417,1.236026
2295,-0.88547534,-0.57524914,-1.1092808,-0.8157054
2296,0.3395864,0.9306216,1.1807215,-0.23982427
2297,0.35621706,0.0776157,-1.1716686,-1.4281579
2298,-0.33933833,-0.98397005,-0.4973898,0.37171772
2299,0.45032927,1.0903668,0.8488486,1.2622367
2300,0.4340735,-0.112123705,-0.09547874,0.68914086
2301,-0.4349721,0.45655262,0.9537894,1.2672926
2302,-0.38837686,-0.9786487,-0.8014109,0.38346568
2303,0.3854123,-0.093824,0.8933913,0.7324583
2304,0.45032927,1.0903668,0.8488486,1.2622367
2305,-0.5174943,-0.5732123,-1.0558668,-0.5277249
2306,-0.34764114,-0.02869876,0.96004623,0.5982191
2307,0.80883235,-1.2012366,-0.337317,0.79169613
2308,0.6356245,1.106986,-0.88505715,1.3705953
2309,0.30081934,0.60005665,0.70668805,-1.4628938
2310,0.4470888,0.39548934,0.87230486,1.4474329
2311,0.37440345,0.12030189,-1.2043337,-1.0579698
2312,0.6445135,0.017684245,-0.37952745,1.0044255
2313,0.32698676,0.9512195,0.87282646,-0.31767738
2314,0.4483163,1.0099682,0.84114695,1.4658772
2315,0.4483163,1.0099682,0.84114695,1.4658772
2316,0.24900036,-0.49851766,-1.1249335,-0.8513216
2317,0.45032927,1.0903668,0.8488486,1.2622367
2318,-0.4507657,0.54037976,0.97041494,0.94092894
2319,0.44622982,0.9080603,-0.46632716,-0.4117269
2320,0.29837003,0.60005665,0.6673542,-1.4733589
2321,0.38789332,-0.18355618,0.89484173,0.7722254
2322,0.40004408,1.0835555,0.96447563,1.1053361
2323,0.53987575,-0.53966385,-1.198949,-0.5100185
2324,-0.2919536,0.69518965,0.958123,1.383357
2325,-0.23929921,-0.56733346,-1.0081425,-0.5292404
2326,0.30770144,0.6089744,0.74615055,-1.6624101
2327,0.31751367,0.24513976,0.7263917,-1.2888001
2328,0.4483163,1.0023321,0.8391826,1.4754775
2329,-1.4784772,-0.9600052,-0.5208626,0.6872171
2330,0.42018312,0.37131768,0.9947974,0.9445744
2331,0.4483163,1.0099682,0.84114695,1.4658772
2332,0.6638907,1.0694014,-0.4386181,1.2519089
2333,-0.28138408,0.5578083,1.034561,0.8958824
2334,-0.26296005,0.2240936,0.85934454,-0.44569835
2335,0.3258844,1.0647502,0.8686951,0.7400458
2336,-1.3204181,-1.5314226,-1.1192695,0.6585868
2337,0.27811474,0.69366884,0.82304245,-1.3227781
2338,0.4483163,1.0099682,0.84114695,1.4658772
2339,-0.7284518,-0.06942374,0.013577044,0.8853018
2340,0.43921587,0.938983,-0.73480606,-0.3624411
2341,0.41786262,0.56226116,-0.30980107,-1.2074527
2342,0.07302469,0.95112413,1.0294286,-0.275389
2343,0.63242966,-0.11041894,-1.0846113,1.3131061
2344,0.7723463,-0.57909226,-1.0075465,1.354039
2345,0.7265188,-1.4406462,-0.9815615,1.0194123
2346,0.5419016,-0.777265,-0.7375823,-0.87541795
2347,-0.641487,-0.6530294,-0.40902278,-0.34251118
2348,-0.9175849,-1.2003795,-0.5094973,0.4422105
2349,0.40004408,1.0835555,0.96447563,1.1053361
2350,0.61676323,0.62354225,-0.44020477,0.8607512
2351,-0.6417763,-0.7564313,-0.39942834,-0.3194575
2352,0.5310471,-0.9713588,-0.78400105,-0.7510213
2353,0.35417074,0.6238829,-1.1185538,-1.6280307
2354,0.27274895,0.07897824,-0.15713944,-1.2492994
2355,0.42235643,1.092993,0.93979234,1.1013575
2356,0.29023185,-0.65969354,-0.34513557,0.49844813
2357,-0.40437457,0.46167699,-0.5076683,0.61742455
2358,0.29837003,0.5934069,0.75232345,-1.7424663
2359,-0.9127041,-1.1187267,-0.49286845,0.83961177
2360,-0.01491135,0.06414723,-0.46121985,0.5670346
2361,0.31463537,-0.14838026,1.3402659,0.28926426
2362,0.40606943,0.6685304,-0.67051363,-1.1573924
2363,0.53031504,-0.90176165,-0.7584223,-0.86527646
2364,0.4483163,1.0023321,0.8391826,1.4754775
2365,-1.4583994,-1.2287902,-0.5953105,0.64268553
2366,-1.4249103,-0.9717756,-1.2491527,0.8094765
2367,0.43892112,1.0051273,-0.7895113,-0.26916522
2368,-0.24612051,-0.6543572,-1.0511333,-0.74889165
2369,0.41805845,0.36217332,1.1035736,0.8866597
2370,0.4525775,0.63165325,0.8629159,1.5113132
2371,-0.16495122,-0.02700624,0.94307405,-1.3030633
2372,0.41786262,0.56226116,-0.30980107,-1.2074527
2373,0.75061154,-1.3190608,-0.42409998,0.51267356
2374,0.29837003,0.60005665,0.6673542,-1.4733589
2375,0.40822816,1.102956,0.9451191,1.1210874
2376,-0.31346768,0.12173408,0.04132544,-0.69225866
2377,-0.25320494,-0.6681741,-1.1386193,-0.3141843
2378,-1.4272819,-0.7871021,-0.50739306,0.8866992
2379,-0.3414995,-1.2354969,-0.47558257,0.30789915
2380,0.76673245,-1.0666674,-0.41781184,0.50005835
2381,-0.40924564,0.4468661,1.1533661,0.7258614
2382,-1.3204181,-1.5314226,-1.1192695,0.6585868
2383,-0.39896548,0.51605195,-1.2039798,1.2252523
2384,-0.2733349,0.19951527,0.99005,-1.123525
2385,0.4201609,1.1035068,0.9451191,1.0877122
2386,0.40514672,1.0827522,0.96117353,1.1283183
2387,0.30914685,0.59896684,0.9805581,-1.6920658
2388,0.7358158,-1.3905964,-0.96891564,1.0295687
2389,-0.4371557,0.55554926,-0.48922396,0.82511926
2390,0.31185806,0.68670106,0.78760713,-1.3255838
2391,0.31185806,0.68670106,0.78760713,-1.3255838
2392,-0.44614196,0.17160194,1.1024351,-0.15214919
2393,0.4483163,1.0099682,0.84114695,1.4658772
2394,-1.4427929,-0.77665937,-0.5052761,0.8896506
2395,-1.3204181,-1.5314226,-1.1192695,0.6585868
2396,0.60815066,1.132505,-0.49126056,0.9527216
2397,0.4470888,0.39548934,0.8792881,1.4404497
2398,0.44245133,-0.18572733,0.793836,0.92905915
2399,-0.90728456,-0.8713502,-1.1556664,0.52053434
2400,0.5286055,1.138378,0.09407911,1.37123
2401,-0.8001518,-1.067337,-1.2202305,0.25213933
2402,-0.48619393,0.04222112,1.1848121,-0.23542535
2403,0.08932994,0.056514014,-0.8798822,-0.35966593
2404,0.62898463,-0.5849768,-0.4897944,0.32066756
2405,0.4063292,1.102956,0.9553885,1.1127169
2406,-0.8223032,0.025319058,-0.48520008,0.94269824
2407,0.30770144,0.6089744,0.74615055,-1.6624101
2408,0.6628402,0.39089596,-0.36449,1.082151
2409,0.6523453,0.057422422,-0.29627687,1.2533697
2410,0.29837003,0.5934069,0.75232345,-1.7424663
2411,-0.9656216,-0.92191625,-0.6659725,-0.01177593
2412,0.3050634,-0.055568,0.9891654,-1.0421592
2413,-1.4785529,-1.0038648,-0.5413553,0.4124108
2414,0.32298538,1.0635616,1.0296886,0.49461251
2415,-1.0035101,-0.5678009,-0.3659432,-0.40898454
2416,0.36668792,0.12583247,-1.194061,-0.9814749
2417,-0.9227927,-1.0537195,-0.8763095,-0.35143384
2418,-0.49983233,-0.66251206,-0.50172573,-0.3188554
2419,-0.24110776,0.21818553,-0.4279839,-0.23539779
2420,0.31520486,0.13837568,0.8294113,-1.2596779
2421,0.6347406,-0.024882685,-0.8825757,1.1482216
2422,-0.4349721,0.45655262,0.96077263,1.2603095
2423,-0.16051047,0.42299366,1.2507012,0.7476635
2424,0.7563453,-0.7630579,-0.8821648,1.1525462
2425,0.5252249,-0.06250812,-0.96107715,0.5723233
2426,0.4528838,1.0896587,0.9717796,1.1333494
2427,-0.6804456,0.11557071,-0.08375876,-0.34293336
2428,0.7838558,-0.77327746,-1.0217808,1.3121281
2429,0.544256,-1.1988345,-0.8520594,-0.31233418
2430,0.41669655,1.1042557,1.0783193,1.0166062
2431,-0.2945739,0.0042535136,1.1466156,-0.23171884
2432,0.7895577,-0.6969249,-0.31872678,1.3262992
2433,-0.21606907,0.6651402,1.0307429,0.8800172
2434,0.544256,-1.3506105,-0.9756076,-0.1527715
2435,0.31185806,0.68670106,0.78760713,-1.3255838
2436,0.32193464,0.59876454,-0.5418924,-1.3442793
2437,0.5663065,-0.76364934,-0.75148046,-0.5644575
2438,-0.9227927,-1.0537195,-0.8763095,-0.35143384
2439,-0.8298457,-1.5028555,-1.0518261,0.72960025
2440,-1.3882197,-1.4805309,-0.67033714,0.377437
2441,0.67348784,0.012487875,-0.28560925,1.2222952
2442,-0.74645096,0.1308726,-0.5598726,0.41397193
2443,0.63099873,-0.08588774,-1.098914,0.95988107
2444,0.32698676,0.9512195,0.87282646,-0.31767738
2445,0.31988382,0.14129321,1.0290905,-1.2501711
2446,0.29813406,-0.092066415,0.95171064,-0.24404554
2447,0.44887558,1.0099682,0.85530174,1.451163
2448,0.44873297,1.0155097,0.8228372,1.4149374
2449,0.4156731,1.0941615,0.97567797,1.0535475
2450,0.43892112,1.0103469,-0.80723584,-0.36108038
2451,-0.5397237,-1.0342029,-0.8240229,-0.38792375
2452,-1.4304361,-1.2488029,-0.6119394,0.3589524
2453,0.25467625,-0.5590456,-0.21995756,-0.60168946
2454,-0.17894183,1.0477567,0.9007566,1.3270434
2455,0.7815921,-1.2141286,-0.32472956,1.1226699
2456,0.800905,-0.6969249,-0.24299933,1.2392247
2457,0.42366013,0.7404582,-0.723204,-1.0706676
2458,0.51419353,-0.20492226,-0.047537945,1.2898902
2459,-0.42853606,-0.47753814,-0.3965116,-0.9441707
2460,0.4058681,0.3491596,0.9978269,0.98655283
2461,0.43957,1.1473686,0.030978251,1.0458485
2462,0.31065047,0.19317587,0.74223477,-1.6364397
2463,0.34058064,0.61861444,-0.6386216,-1.3442793
2464,0.51419353,-0.1714194,-0.022960234,1.2655451
2465,-0.1518059,1.119951,0.9719164,1.0430267
2466,-0.6846822,0.0121403085,1.0446799,0.9033573
2467,-0.4349721,0.45655262,0.96077263,1.2603095
2468,-0.2980501,0.0698439,1.2138019,-0.23641239
2469,0.29837003,0.60005665,0.6673542,-1.4733589
2470,0.03608245,0.62911963,0.08911652,-1.553255
2471,0.32298538,1.0635616,1.0296886,0.49461251
2472,-0.06545317,0.00014961231,-0.03791078,-0.46933803
2473,0.4483163,1.0099682,0.84114695,1.4658772
2474,0.45105067,0.4679462,0.88893026,1.1408249
2475,0.79463047,-0.59505177,-0.8228711,1.3528877
2476,0.32722852,0.076567225,-0.5569237,-0.9726071
2477,-0.22078574,0.021972643,0.84802395,-1.276945
2478,-0.1832685,0.15470727,-1.1253829,-1.2198297
2479,-1.1119792,-1.0530252,-1.3103833,0.21216738
2480,0.32698676,1.0438803,1.0296886,0.44055328
2481,0.4201609,1.1035068,0.9451191,1.0877122
2482,0.44873297,1.0155097,0.8228372,1.4149374
2483,0.65797657,-1.3405527,-0.45441914,0.31087804
2484,0.40273094,0.004194334,-0.686265,-0.85419965
2485,0.4483163,1.0099682,0.84114695,1.4658772
2486,0.5640812,-0.5889246,-0.22167012,-0.6731538
2487,0.5779713,0.37774312,-0.39630586,0.78002757
2488,0.45032927,1.0903668,0.8488486,1.2622367
2489,0.45434538,1.0815268,0.8488486,1.3051926
2490,0.5432744,-1.3673089,-0.9756076,-0.13509154
2491,0.40514672,1.1036019,0.96117353,1.1074688
2492,-0.15695809,1.0349613,0.9085083,1.2468125
2493,0.7753933,-0.61811966,-0.44724107,1.4513557
2494,0.44251648,1.0883594,0.8488486,1.2294601
2495,0.29837003,0.60005665,0.6673542,-1.4733589
2496,0.44349048,-0.08340068,0.85822105,1.192149
2497,0.7265188,-1.4406462,-0.9815615,1.0194123
2498,-1.3204181,-1.5314226,-1.1192695,0.6585868
2499,0.30770144,0.6089744,0.74615055,-1.6624101
2500,0.31762683,0.7409502,0.71660364,-1.068612
2501,-0.83751696,-0.5304613,-0.45475867,-0.8379023
2502,-1.287645,-1.259826,-0.6211552,0.23640007
2503,-0.30943015,-0.736329,-0.29327595,-0.51845217
2504,0.18871897,1.1124494,1.1367747,0.9979941
2505,-1.4583524,-0.89789075,-0.5208626,0.8131298
2506,-0.30771357,-0.57231504,-0.7375488,-0.50866085
2507,0.42235643,1.092993,0.93979234,1.1013575
2508,0.7373525,-1.338582,-0.42997855,0.45778826
2509,-0.40994015,0.03934657,1.0107604,-1.2419944
2510,0.213122,0.0525812,-0.47688293,0.6687183
2511,0.31245106,0.611892,1.1394603,-1.5783383
2512,0.3780626,0.23249666,-1.4520861,-0.08615982
2513,0.34058064,0.61861444,-0.6386216,-1.3442793
2514,0.44873297,1.010579,0.8953722,1.4364067
2515,-0.9276501,-1.0221902,-0.895597,-0.63713104
2516,0.32298538,1.0635616,1.0296886,0.49461251
2517,0.31185806,0.68670106,0.78760713,-1.3255838
2518,-0.25290692,0.28336307,0.73576254,-1.5924307
2519,0.4494168,1.01071,1.0411977,1.3566893
2520,-0.14734231,0.13815273,0.94993687,-1.5548482
2521,-0.40171483,-0.073095955,0.9928641,0.6948052
2522,0.32193464,0.5921148,-0.5649326,-1.7213959
2523,-0.6909722,0.18135093,-0.49553424,0.5167211
2524,0.45032927,1.0903668,0.8488486,1.2622367
2525,0.41189456,0.5971665,-0.35904422,-1.208039
2526,-0.2616663,0.22356544,0.77354175,-1.2281213
2527,0.5985002,0.6293305,-0.4067857,0.8593827
2528,0.30297056,0.95749104,0.97316873,-0.26714003
2529,0.4483163,1.0099682,0.84114695,1.4658772
2530,0.5996947,-0.46840337,-0.2582332,-0.45633817
2531,0.43299124,1.0947294,1.0613339,1.0118932
2532,-0.6036178,-0.014643679,1.0201359,0.49253574
2533,0.32298538,1.0635616,1.0296886,0.49461251
2534,-1.4556935,-0.8345896,-1.2458794,0.84231454
2535,0.4063292,1.102956,0.9553885,1.1127169
2536,0.40606943,0.6685304,-0.67051363,-1.1573924
2537,0.3020356,0.08373646,-0.22899698,-0.71463984
2538,0.29248202,0.07863231,-0.11140327,-0.9396915
2539,0.44797146,0.15050712,-0.3407961,-0.43268868
2540,-1.0143378,-1.0527241,-0.6031997,-0.27526084
2541,0.3147222,1.0712056,1.0333337,0.53390133
2542,0.82919055,-0.77176815,-0.27296257,0.84211713
2543,-0.88547534,-0.5685995,-1.0862409,-0.43858916
2544,-0.05145058,-1.4356574,-1.0360388,0.8453526
2545,-0.08851874,0.05214709,-0.4134259,0.73470354
2546,0.44144034,1.1465654,0.022425871,1.0533336
2547,0.29837003,0.60005665,0.6673542,-1.4733589
2548,0.076013274,0.91690284,0.89086795,-0.3404114
2549,-0.3080412,0.67131656,0.97282064,1.0443194
2550,0.45032927,1.0903668,0.8488486,1.2622367
2551,-0.6092005,0.17847028,0.019333731,-0.9792454
2552,0.52811444,-0.9215073,-0.7368023,-0.58663744
2553,0.5733015,-0.0790015,-0.51667434,0.78407604
2554,0.44887558,1.0099682,0.8483185,1.4581463
2555,0.52811444,-0.9215073,-0.7368023,-0.58663744
2556,0.45032927,1.0903668,0.8488486,1.2622367
2557,-0.88547534,-0.5685995,-1.0886446,-0.43618548
2558,0.4504914,0.4679462,0.87477547,1.1555388
2559,0.38864458,-0.093824,0.89864165,0.7479554
2560,0.32698676,0.94977385,0.8821367,-0.3255419
2561,0.14395061,-0.1580964,0.87259495,1.0998366
2562,0.40514672,1.0827522,0.96117353,1.1283183
2563,0.52811444,-0.9215073,-0.7368023,-0.58663744
2564,-1.0393621,-1.02435,-0.53445584,-0.18657665
2565,0.7265188,-1.4406462,-0.9815615,1.0194123
2566,0.420323,0.48108625,0.97104603,0.98101425
2567,-0.33949292,-0.94789255,-0.9122039,0.94967544
2568,0.44349048,-0.08340068,0.85822105,1.192149
2569,-0.5371372,-0.72094953,-0.44731218,-0.7817398
2570,0.4522938,-0.124162085,0.927617,1.1897538
2571,0.39910895,0.35010514,0.93739516,0.9051205
2572,0.4483163,1.0099682,0.84114695,1.4658772
2573,0.35417074,0.6305326,-1.0955138,-1.2509141
2574,-1.423011,-1.3962522,-0.60607415,0.37063545
2575,-0.3080412,0.67131656,0.97282064,1.0443194
2576,-0.44614196,0.13346231,1.0660138,-0.17943321
2577,0.5497658,-0.46697938,-0.4846517,-0.4253369
2578,-0.36773738,0.02345495,-1.1371473,-1.0276552
2579,0.40273094,-0.002455324,-0.70930517,-1.2313157
2580,0.4483163,1.0099682,0.84114695,1.4658772
2581,0.59652746,-0.56884587,-0.242887,-0.39072
2582,0.31334856,0.11292742,1.1419308,-1.4735365
2583,-0.9382256,-0.9774051,-0.51240057,0.46126944
2584,-1.0475248,-0.7638375,-0.4815344,-0.2034018
2585,0.4507567,0.3602457,0.88700247,1.1281503
2586,-0.36865377,-1.5017318,-1.0399829,0.32686555
2587,0.43957,1.1473686,0.030978251,1.0458485
2588,0.42235643,1.092993,0.93979234,1.1013575
2589,0.30770144,0.6089744,0.74615055,-1.6624101
2590,0.45032927,1.0903668,0.8488486,1.2622367
2591,0.544256,-1.1741908,-0.85421973,-0.3348176
2592,-0.9227927,-1.0537195,-0.8993495,-0.63721466
2593,0.42303088,0.6349324,-0.39343274,-1.2509806
2594,-0.38604417,0.42324722,1.0297539,0.8825718
2595,0.29896918,1.0712788,1.0482864,0.48058063
2596,-0.96090394,-1.1600059,-0.90620905,-0.3627162
2597,0.40516895,0.3443845,1.0108516,0.97900194
2598,0.4483163,1.0099682,0.84114695,1.4658772
2599,0.26462677,0.5954444,0.80050296,-1.7779821
2600,0.30297056,0.95170987,0.9719662,-0.19415186
2601,0.6620313,0.42329445,-0.32868028,1.4406654
2602,0.0608862,-0.0043097604,-1.3279277,-0.43131566
2603,0.42137402,0.6381717,-0.3997322,-1.2506441
2604,-1.4350976,-0.73891556,-1.2437625,0.84437954
2605,-0.9227927,-1.0537195,-0.8763095,-0.35143384
2606,-1.0737149,-1.5226223,-1.1305965,0.23270515
2607,-0.60154057,-1.3959394,-0.6641153,-0.01986798
2608,-1.0904856,-0.0842083,-0.0039961785,0.82514966
2609,0.5732264,-0.8586131,-0.57662225,-0.49314135
2610,0.35596636,-0.07966445,0.3122604,-0.8714086
2611,-0.8477549,-0.071487926,0.12840693,-0.6716913
2612,0.26989537,1.1151193,0.415693,-1.2268817
2613,0.26989537,1.1733831,0.415693,-1.1029855
2614,-1.0904856,-0.066822775,0.09500566,0.82514966
2615,0.008952437,0.8247716,0.61502093,1.1375549
2616,0.3423618,1.4266641,0.6026636,1.1343797
2617,-0.8477549,-0.027854461,0.14715765,-0.5639731
2618,0.38895035,1.3542892,-0.27480048,1.0507894
2619,0.3559281,0.67066777,0.5119525,0.8976617
2620,0.44965297,-0.13816132,0.35413465,0.7379836
2621,0.5732264,-0.8586131,-0.57662225,-0.49314135
2622,-1.0105393,-1.1591643,-0.6326614,-0.49552155
2623,0.65327954,-1.0202845,0.15779445,0.8971331
2624,-0.816057,-0.19819014,0.33059597,-0.5849296
2625,0.44965297,-0.13816132,0.35413465,0.7379836
2626,0.5732264,-1.0289489,-0.595373,-0.47415712
2627,0.30946484,1.531938,-0.4159427,-0.3898726
2628,0.34994832,1.4266641,0.5514168,1.1343797
2629,0.08622722,0.044093497,0.22574478,-0.78838575
2630,0.08921561,-0.01669772,0.4768774,-0.8682266
2631,-0.006954954,0.10319925,0.33059597,-0.85544884
2632,0.42094335,-0.13377328,0.58120334,0.7969791
2633,0.3423618,1.5709356,0.6026636,0.9901081
2634,0.65327954,-1.1790442,-0.7300058,0.836071
2635,0.28553873,1.263522,0.05169031,-0.3771615
2636,-1.012722,-1.3382945,-0.5583429,-0.3087269
2637,0.38895035,1.6507846,-0.63190556,0.84545535
2638,0.28497127,0.9848161,0.021358237,-1.0573914
2639,0.30889738,1.1695173,-0.4785221,-0.9969129
2640,0.3423618,1.4266641,0.6026636,1.1343797
2641,-1.0105393,-1.1591643,-0.6326614,-0.49552155
2642,0.30889738,1.505642,-0.3958135,-0.50944656
2643,-1.0105393,-1.1338506,-0.5084375,-0.39515674
2644,-1.0105393,-1.0922207,-0.13747719,-0.5028747
2645,-1.0152574,-1.2305124,0.0037723007,-0.2671173
2646,0.3423618,1.4266641,0.6026636,1.1343797
2647,0.042031903,-1.179017,-0.13412604,-0.37225664
2648,0.65327954,-1.1790442,-0.7300058,0.836071
2649,0.0415717,-1.1009214,0.15725845,-0.3968835
2650,-1.0105393,-1.148347,-0.6139107,-0.35498723
2651,0.30889738,1.1695173,-0.4785221,-0.9969129
2652,0.26230887,1.1151193,0.4669398,-1.2268817
2653,0.26230887,1.1151193,0.4669398,-1.2268817
2654,0.39352602,-0.17068504,-0.546116,-0.6619576
2655,-1.2532699,-1.5544993,-0.7672941,0.2771771
2656,0.3423618,1.5709356,0.6026636,0.9901081
2657,-1.0105393,-1.1591643,-0.6326614,-0.49552155
2658,0.65327954,-1.0792844,-0.13359013,0.8971331
2659,0.38895035,1.498561,-0.27480048,0.90651745
2660,0.34994832,1.5709356,0.5514168,0.9901081
2661,-1.0152574,-1.3718867,-0.68379456,-0.22694792
2662,0.5732264,-0.69985336,0.20994641,-0.5333106
2663,0.008952437,0.8247716,0.61502093,1.1375549
2664,0.3945537,-0.24649791,0.21881595,-0.5251745
2665,0.47357902,-0.17857341,-0.15909055,1.0097795
2666,0.3423618,1.4266641,0.6026636,1.1343797
2667,0.100843795,0.014797918,0.57842094,1.0368721
2668,0.38895035,0.9502916,-0.66222936,0.7626408
2669,-1.0105393,-1.1591643,-0.6326614,-0.49552155
2670,0.3423618,1.5709356,0.6026636,0.9901081
2671,0.61407036,-0.9600363,0.041060664,-0.19111384
2672,0.4599454,-0.042636417,0.13229406,1.0205194
2673,0.5732264,-0.9022465,-0.595373,-0.6008593
2674,-0.8477549,-0.25719002,-0.16297762,-0.544989
2675,0.3423618,1.5709356,0.6026636,0.9901081
2676,0.65327954,-1.1178786,-0.13359013,0.6422057
2677,0.3945537,-0.30549785,-0.17682248,-0.5106954
2678,0.26230887,1.1733831,0.4669398,-1.1029855
2679,0.47357902,-0.20965336,-0.49461818,1.0097795
2680,-0.004324455,0.03486196,0.6544275,1.0356506
2681,-1.2532699,-1.4547392,-0.17087854,0.33823922
2682,0.3423618,1.4266641,0.6026636,1.1343797
2683,0.3423618,1.5709356,0.6026636,0.9901081
2684,0.38895035,1.238097,-0.15860818,1.0507894
2685,0.34994832,1.5709356,0.5514168,0.9901081
2686,0.3423618,1.5709356,0.6026636,0.9901081
2687,0.30889738,1.2532325,-0.4972728,-0.97728175
2688,-0.11373948,-1.3719742,-0.15781607,0.45440963
2689,0.4599454,-0.1327163,-0.6994994,0.9594571
2690,0.36502424,1.3823686,0.06323246,0.94185245
2691,-0.038652807,0.023936532,-0.58340424,-0.6348046
